phase_id,phase_label,event_id,rank_type,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_label,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,sales_per_active_user_diff,count_per_active_user_diff,active_subcat_user_proxy_diff,wallet_pct_shift_during_same_window,post_window_crosses_medibank,post_window_crosses_optus,n_obs_pre,n_obs_post,pre_user_weeks_sum,post_user_weeks_sum,pre_sales_sum,post_sales_sum
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_leakage_negative,telco_taxonomy_leakage,Telco labels outside primary telco category,Utilities,utility_dodo_power,Utilities: utility dodo power,5.284555476411973e-05,4.7716506520792054e-05,-5.129048243327679e-06,-0.011138138130022984,3.0385899981274578e-05,-1.6776670282700685e-05,0.03733270800208084,False,True,8,8,2078.0,2030.0,391009.34,367568.47
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_leakage_positive,telco_taxonomy_leakage,Telco labels outside primary telco category,Telecom & Internet,telco_unmatched,Telecom & Internet: telco unmatched,0.0011622588763738925,0.001204996733753245,4.273785737935257e-05,0.3501019566857977,0.0011298691490473842,0.0009146174821141884,0.03733270800208084,False,True,8,8,74529.0,75508.0,8673836.869999984,9216422.449999992
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_unmatched,Insurance: insurance unmatched,0.004788392529541939,0.004261070060511806,-0.0005273224690301326,-1.5235527713317119,0.0004102283026459208,5.610262399920185e-05,0.03733270800208084,False,True,8,8,132665.0,131622.0,35475560.16999997,32473650.839999996
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_transfer_misc,Insurance: insurance transfer misc,0.0034916166691612667,0.0033921609062822723,-9.945576287899438e-05,0.3470823167443218,0.00044385579927389007,3.513101929984719e-05,0.03733270800208084,False,True,8,8,92577.0,91856.0,25807445.609999992,26194200.70999997
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_bank_misc,Insurance: insurance bank misc,0.00047420646220049263,0.00046909517525849586,-5.111286941996774e-06,0.0635236680474216,7.31230442456007e-05,9.133755436233071e-05,0.03733270800208084,False,True,8,8,8655.0,8741.0,3534249.1900000004,3609160.47
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Loans,loans_insurance_premium_finance,Loans: loans insurance premium finance,6.177585922357456e-05,6.130036074898927e-05,-4.7549847458528294e-07,0.010236550780207021,1.1134729890454709e-05,1.9049894442908126e-05,0.03733270800208084,False,True,8,8,1490.0,1510.0,458720.79,472433.48
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_positive,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_cash_withdrawal,Insurance: insurance misc cash withdrawal,0.00024107563353141309,0.0002607477515206587,1.9672117989245636e-05,0.09463014400517422,1.9208896494053414e-05,1.6448052189027692e-05,0.03733270800208084,False,True,8,8,1726.0,1740.0,1784196.9,1935058.08
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_positive,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_grocery_woolworths,Insurance: insurance misc grocery woolworths,0.00013412482416123525,0.00013828581146785023,4.160987306614977e-06,0.04517095216019773,0.00011787510299406112,8.218408252699209e-05,0.03733270800208084,False,True,8,8,8187.0,8260.0,991403.7399999999,1062407.3999999997
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_positive,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Services,services_misc_insurance_general,Services: services misc insurance general,8.81665037494321e-06,1.135644257833139e-05,2.5397922033881795e-06,0.00979132662738065,7.601227752423436e-05,5.829932279427757e-05,0.03733270800208084,False,True,8,8,1728.0,1815.0,66545.82999999999,83079.8
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_leakage_positive,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_humm,Insurance: insurance misc bnpl humm,4.495050929093177e-05,4.5292376816596466e-05,3.4186752566469714e-07,0.010458879930815373,0.0006576119599963595,0.00040357357303827087,0.03733270800208084,False,True,8,8,3881.0,4567.0,332765.1900000002,348452.95000000007
